ano,codigo_depto,departamento,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_transicion,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_transicion,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tamano_promedio_grupo,sedes_conectadas_a_internet,desercion,desercion_transicion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_transicion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_transicion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_transicion,repitencia_primaria,repitencia_secundaria,repitencia_media
2021,47,Magdalena,328343,97.15,0.9690000000000001,60.03,91.35,75.68,43.34,1.1269,106.14,118.57,115.51,95.37,0.0,,0.0207,1.60,1.78,2.38,2.63,0.9445999999999999,1.18,95.72,2.38,92.93,0.0347,1.18,95.72,5.01,4.44,0.030899999999999997,1.18,2.57,4.24,1.77
2021,50,Meta,216914,94.37,0.9428,65.07,90.62,81.71,47.95,1.0594,89.78,108.86,111.23,96.18,0.0,,0.044000000000000004,3.60,4.36,4.76,3.93,0.86,0.53,88.37,4.76,86.40,0.096,0.53,88.37,14.28,9.67,0.061900000000000004,0.53,5.44,9.06,3.61
2021,52,Nariño,302506,83.50,0.8343,55.18,78.17,69.47,42.92,0.9669,74.71,99.17,103.61,87.61,0.0,,0.0223,1.46,1.40,3.14,2.87,0.9183,0.94,93.14,3.14,92.24,0.0594,0.94,93.14,7.86,4.88,0.0666,0.94,6.41,9.00,3.51
2021,54,Norte de Santander,328034,92.06,0.92,65.58,89.54,79.23,44.63,1.0177,89.92,107.91,104.19,87.45,0.0,,0.040999999999999995,3.64,3.83,4.68,3.75,0.8756999999999999,1.40,89.53,4.68,87.75,0.0833,1.40,89.53,12.07,8.50,0.039,1.40,3.10,5.92,2.79
2021,63,Quindio,83299,94.72,0.9464,70.34,90.25,86.73,57.00,1.0515,92.07,103.96,115.64,94.30,0.0,,0.062,5.89,5.79,7.00,5.46,0.871,0.23,89.31,7.00,87.89,0.067,0.23,89.31,9.99,6.66,0.0444,0.23,3.20,7.19,3.00
2021,66,Risaralda,154342,99.33,0.9906999999999999,68.07,94.64,88.70,54.18,1.1487,95.07,113.51,125.84,106.37,0.0,,0.04650000000000001,4.27,4.00,5.66,4.13,0.8778,0.94,89.83,5.66,89.10,0.0757,0.94,89.83,10.72,6.77,0.0433,0.94,3.46,6.33,3.17
2021,68,Santander,409198,96.05,0.9589,67.85,93.03,86.89,53.30,1.0658,92.26,106.29,113.52,100.60,0.0,,0.04,3.89,3.76,4.60,3.18,0.8748999999999999,0.77,90.95,4.60,87.97,0.0851,0.77,90.95,13.68,8.85,0.0447,0.77,3.05,7.45,2.91
2021,70,Sucre,205082,95.50,0.9545999999999999,63.94,92.24,78.67,45.28,1.0854000000000001,111.50,114.08,111.70,87.14,0.0,,0.025099999999999997,2.36,2.17,3.03,2.38,0.8981999999999999,1.07,91.21,3.03,90.04,0.0767,1.07,91.21,10.70,7.58,0.0397,1.07,2.97,6.03,3.38
2021,73,Tolima,244021,101.21,1.0112999999999999,72.55,98.01,88.41,53.61,1.1246,101.79,116.29,120.11,93.70,0.0,,0.050300000000000004,4.23,4.42,6.22,4.14,0.8743000000000001,0.31,89.66,6.22,88.22,0.0754,0.31,89.66,10.80,7.64,0.042,0.31,3.26,6.60,2.56
2021,76,Valle del Cauca,839566,81.86,0.8167,55.21,76.54,72.48,47.88,0.9214,73.33,90.70,100.40,88.40,0.0,,0.0453,4.56,4.45,4.93,3.68,0.8715999999999999,1.04,88.67,4.93,88.72,0.08310000000000001,1.04,88.67,11.48,7.61,0.047599999999999996,1.04,4.06,6.92,2.80
2021,81,Arauca,67759,93.94,0.9388,63.38,91.40,74.78,37.53,1.078,97.73,119.53,108.96,80.15,0.0,,0.0331,2.99,3.32,3.51,2.78,0.9354,0.74,94.16,3.51,93.90,0.0315,0.74,94.16,4.72,3.32,0.0667,0.74,5.67,10.23,3.80
2021,85,Casanare,93896,94.67,0.9462999999999999,67.84,93.30,82.70,49.39,1.0584,86.63,110.57,114.43,86.68,0.0,,0.0461,3.34,3.93,5.65,4.89,0.8647,0.77,89.98,5.65,84.73,0.0892,0.77,89.98,13.68,10.38,0.0626,0.77,4.97,9.92,3.72
2021,86,Putumayo,80699,84.59,0.8456999999999999,51.20,81.81,72.59,39.64,0.9621999999999999,80.67,100.99,103.92,77.05,0.0,,0.10279999999999999,7.26,8.60,13.18,9.68,0.823,0.42,86.15,13.18,83.47,0.0742,0.42,86.15,11.69,6.85,0.0487,0.42,3.51,7.89,3.58
2021,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",11312,90.88,0.9081999999999999,70.46,88.00,83.12,51.05,0.9669,82.44,99.33,106.99,76.95,0.0,,0.71,0.50,0.34,0.94,1.45,0.9103,0.17,92.63,0.94,88.39,0.08259999999999999,0.17,92.63,10.65,10.15,0.0415,0.17,4.02,4.62,4.84
2021,91,Amazonas,22670,82.03,0.8195999999999999,55.13,81.29,59.36,27.98,0.9593,88.18,103.91,99.03,72.02,0.0,,0.0504,6.93,3.31,6.51,7.38,0.8604,0.44,88.37,6.51,81.38,0.0892,0.44,88.37,11.28,11.24,0.1476,0.44,9.43,25.22,16.39
2021,94,Guainía,15643,78.05,0.7796,55.55,77.39,36.78,10.83,0.9244,97.28,116.82,82.55,45.96,0.0,,0.0867,8.53,7.07,10.90,12.28,0.72,12.10,74.33,10.90,72.65,0.1932,12.10,74.33,23.96,15.07,0.1023,12.10,8.94,14.95,9.28
2021,95,Guaviare,21658,84.91,0.8479000000000001,44.56,77.95,68.88,35.69,1.0064,77.16,106.75,111.45,75.35,0.0,,0.0729,7.06,5.34,9.94,8.00,0.8284,0.46,86.87,9.94,82.52,0.09880000000000001,0.46,86.87,14.93,9.49,0.078,0.46,5.72,12.84,4.77
2021,97,Vaupés,16081,54.73,0.5472,30.92,55.63,32.97,12.82,0.6681999999999999,48.38,79.34,66.39,44.81,0.0,,0.0418,5.06,3.03,5.16,6.91,0.9014,0.16,92.58,5.16,83.69,0.0567,0.16,92.58,7.81,9.40,0.036000000000000004,0.16,2.74,5.53,4.19
2021,99,Vichada,33183,65.44,0.6543000000000001,45.44,72.92,28.49,11.05,0.73,65.51,107.57,52.11,29.12,0.0,,0.050199999999999995,4.50,4.00,7.65,6.18,0.7756000000000001,0.06,74.92,7.65,83.75,0.17420000000000002,0.06,74.92,14.98,10.07,0.11130000000000001,0.06,13.93,9.04,3.38
2022,5,Antioquia,1134099,93.50,0.9331999999999999,73.12,88.54,81.83,52.35,1.0484,92.27,103.17,115.41,94.23,0.0,,0.0473,4.36,4.01,6.00,3.82,0.871,0.16,89.52,6.00,89.83,0.0817,0.25,89.52,12.49,6.35,0.0649,0.25,6.58,8.78,3.34
2022,8,Atlántico,544473,94.40,0.9401,65.46,89.56,80.09,53.05,1.0312000000000001,96.81,106.21,103.80,97.15,0.0,,0.0264,3.41,2.74,2.72,1.57,0.9106000000000001,0.95,91.51,2.72,93.72,0.063,2.76,91.51,8.74,4.71,0.0591,2.76,6.07,7.44,2.84
2022,11,"Bogotá, D.C.",1150474,93.89,0.9337000000000001,63.40,87.75,88.64,62.05,1.0187,79.43,98.86,110.61,103.61,0.0,,0.0346,4.14,3.35,3.72,2.80,0.9055,0.21,92.38,3.72,91.74,0.0599,0.29,92.38,9.32,5.46,0.0572,0.29,4.70,8.83,3.45
2022,13,Bolívar,464305,100.32,1.0019,68.26,97.69,82.89,51.06,1.1309,104.12,118.09,116.80,97.53,0.0,,0.0401,4.92,3.61,4.50,3.56,0.8881999999999999,0.37,90.03,4.50,90.03,0.0717,1.77,90.03,10.12,6.40,0.06849999999999999,1.77,7.37,8.50,3.56
2022,15,Boyacá,234191,93.95,0.9387000000000001,74.04,88.65,87.70,59.45,1.0284,94.75,98.80,113.17,95.86,0.0,,0.028999999999999998,3.03,2.09,3.79,2.74,0.899,0.15,93.25,3.79,91.57,0.07200000000000001,0.77,93.25,11.76,5.69,0.0761,0.77,5.75,11.81,5.12
2022,17,Caldas,159847,83.32,0.8321,65.36,78.06,74.70,50.96,0.935,82.88,89.79,102.38,90.15,0.0,,0.0381,3.79,2.66,5.17,3.62,0.8859999999999999,0.36,91.39,5.17,90.91,0.0759,0.72,91.39,11.68,5.48,0.06,0.72,6.08,8.11,3.13
2022,18,Caquetá,97946,83.50,0.8348,57.27,83.99,65.61,32.97,0.9440999999999999,89.28,105.57,93.80,70.18,0.0,,0.0637,6.95,5.58,7.84,4.79,0.8748999999999999,0.29,88.35,7.84,89.98,0.061399999999999996,0.75,88.35,7.94,5.23,0.07490000000000001,0.75,8.54,8.75,3.33
2022,19,Cauca,295168,85.77,0.8573000000000001,59.59,85.71,70.21,40.39,0.9726,96.87,103.38,99.00,79.50,0.0,,0.039599999999999996,3.53,2.56,5.51,5.32,0.8895000000000001,0.76,90.69,5.51,89.10,0.0709,1.04,90.69,9.67,5.58,0.0745,1.04,7.88,9.53,4.43
2022,20,Cesar,308443,87.94,0.8776999999999999,59.35,84.94,70.13,40.00,0.9742000000000001,97.65,105.91,98.47,73.23,0.0,,0.0602,6.96,5.30,7.17,4.70,0.8662000000000001,0.38,88.46,7.17,88.65,0.0737,1.72,88.46,10.84,6.65,0.07440000000000001,1.72,7.62,9.69,3.98
2022,23,Córdoba,390847,90.75,0.9066,55.25,84.72,76.64,50.28,1.0154,97.81,102.65,106.46,90.75,0.0,,0.0409,5.26,2.95,5.15,4.24,0.8739,1.20,89.26,5.15,87.98,0.08529999999999999,3.39,89.26,11.38,7.78,0.07519999999999999,3.39,8.53,8.59,3.88
2022,25,Cundinamarca,583695,96.46,0.9616,67.26,91.19,88.69,54.67,1.0512000000000001,95.84,104.15,115.67,91.38,0.0,,0.038599999999999995,4.93,3.30,4.64,2.82,0.9002,0.61,92.63,4.64,92.23,0.061200000000000004,1.21,92.63,10.00,4.96,0.0681,1.21,5.58,10.32,4.01
2022,27,Chocó,147806,84.50,0.845,56.04,87.14,59.33,28.68,1.0206,94.61,114.86,102.88,71.47,0.0,,0.036699999999999997,3.69,2.89,4.67,4.37,0.8787999999999999,0.01,87.83,4.67,90.19,0.08449999999999999,0.16,87.83,10.12,5.44,0.09050000000000001,0.16,10.23,10.69,4.62
2022,41,Huila,247652,91.87,0.9177,68.54,92.96,77.59,48.17,1.013,95.94,106.08,105.55,83.20,0.0,,0.0513,3.72,3.37,7.90,5.09,0.863,0.10,90.02,7.90,86.75,0.08560000000000001,0.17,90.02,13.39,8.16,0.0696,0.17,6.84,9.75,3.99
2022,44,La Guajira,262402,99.33,0.9925,82.95,100.13,60.36,28.43,1.1067,125.49,134.38,97.32,63.76,0.0,,0.0365,4.07,3.44,4.11,2.91,0.8654000000000001,2.08,86.50,4.11,89.70,0.0981,2.61,86.50,12.65,7.39,0.0977,2.61,11.92,9.83,3.43
2022,47,Magdalena,327302,96.16,0.9592,63.25,90.25,74.23,42.48,1.1848999999999998,114.28,131.65,114.74,95.33,0.0,,0.049,6.35,4.56,5.09,4.54,0.9107,0.81,91.55,5.09,92.50,0.0403,3.11,91.55,5.36,2.96,0.050199999999999995,3.11,4.57,6.75,2.93
2022,50,Meta,221130,93.24,0.9317,68.28,90.28,79.10,48.42,1.0525,95.87,108.38,107.54,97.52,0.0,,0.0518,5.66,4.53,6.28,4.02,0.8745,0.23,89.65,6.28,90.06,0.0737,0.37,89.65,11.34,5.92,0.0747,0.37,6.89,10.81,4.13
2022,52,Nariño,307217,80.63,0.8058,59.47,75.43,66.77,41.78,0.9287000000000001,82.80,93.86,98.81,83.82,0.0,,0.0285,2.06,2.11,3.83,3.19,0.9201,0.30,93.08,3.83,92.53,0.051399999999999994,1.41,93.08,6.93,4.28,0.08070000000000001,1.41,9.03,10.00,3.49
2022,54,Norte de Santander,328869,91.88,0.9181,69.99,88.95,76.87,46.66,1.0186,97.87,105.67,103.06,91.79,0.0,,0.0449,5.41,4.36,4.77,3.45,0.8756,0.28,88.89,4.77,89.01,0.0795,0.73,88.89,11.55,7.54,0.0603,0.73,5.71,8.54,3.55
2022,63,Quindio,81903,95.29,0.9523999999999999,74.32,91.51,85.11,58.84,1.0521,99.58,104.97,111.81,95.86,0.0,,0.059699999999999996,6.31,4.98,7.24,5.54,0.8673000000000001,0.09,89.81,7.24,88.38,0.073,0.13,89.81,11.81,6.08,0.048600000000000004,0.13,4.43,7.28,2.68
2022,66,Risaralda,155669,97.79,0.9752,70.40,92.85,86.06,54.51,1.1161,99.38,109.74,120.29,105.12,0.0,,0.0642,6.35,5.15,8.35,5.37,0.8695,0.62,90.37,8.35,89.48,0.0663,0.74,90.37,10.98,5.14,0.057,0.74,5.44,7.93,3.29
2022,68,Santander,405521,96.67,0.9649,73.28,93.72,84.59,53.91,1.0707,103.27,106.67,111.66,100.81,0.0,,0.0493,5.97,4.44,5.80,3.51,0.8748999999999999,0.25,90.32,5.80,89.40,0.0758,0.49,90.32,12.17,7.10,0.0643,0.49,4.91,10.43,4.02
2022,70,Sucre,203779,94.48,0.9440999999999999,68.23,91.68,77.34,46.70,1.0724,124.21,110.55,109.79,86.19,0.0,,0.039,3.92,2.93,5.24,3.48,0.8751000000000001,0.23,89.04,5.24,88.80,0.086,1.59,89.04,11.92,7.72,0.061200000000000004,1.59,6.20,8.11,3.71
2022,73,Tolima,242793,100.35,1.0026000000000002,76.90,98.62,85.87,53.68,1.1139000000000001,111.59,114.69,117.61,92.04,0.0,,0.0471,4.63,3.94,5.94,3.83,0.8839,0.33,90.34,5.94,90.77,0.069,0.31,90.34,10.22,5.40,0.0621,0.31,6.18,8.50,3.44
2022,76,Valle del Cauca,848047,79.71,0.795,59.59,75.32,68.57,47.39,0.8931999999999999,81.08,88.18,94.27,86.26,0.0,,0.055099999999999996,5.94,4.93,6.53,4.46,0.8648,0.55,88.78,6.53,89.06,0.0801,0.79,88.78,12.15,6.48,0.0633,0.79,6.22,8.55,3.83
2022,81,Arauca,66682,92.70,0.9267,69.27,89.55,70.98,39.78,1.0514000000000001,108.12,113.02,104.51,83.88,0.0,,0.0698,7.80,7.31,6.87,4.80,0.8853,0.50,88.70,6.87,91.68,0.0449,2.03,88.70,6.78,3.52,0.0681,2.03,6.58,9.88,2.69
2022,85,Casanare,95609,93.41,0.9337000000000001,71.77,92.13,80.04,49.04,1.0268000000000002,92.35,105.58,110.79,84.30,0.0,,0.0398,4.67,3.43,4.88,2.98,0.8853,0.21,90.95,4.88,90.91,0.07490000000000001,0.55,90.95,11.99,6.12,0.0703,0.55,6.19,10.57,4.02
2022,86,Putumayo,81190,81.83,0.8181,55.42,81.38,67.08,39.04,0.9102,88.24,96.86,94.14,71.87,0.0,,0.0654,5.78,5.25,8.67,5.99,0.8637,0.38,89.23,8.67,87.65,0.0709,0.36,89.23,11.03,6.35,0.0576,0.36,5.07,8.71,3.61
2022,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",10796,97.05,0.9689,81.88,93.79,87.11,56.80,1.028,96.06,103.22,112.74,85.20,0.0,,0.0322,1.63,2.64,4.16,3.43,0.8451000000000001,0.00,90.03,4.16,82.85,0.12269999999999999,0.30,90.03,20.21,13.72,0.07980000000000001,0.30,9.13,9.38,4.87
2022,91,Amazonas,23239,77.25,0.7724,54.73,79.44,55.18,24.85,0.9057999999999999,90.22,99.93,89.18,69.02,0.0,,0.0611,6.08,4.04,8.90,7.78,0.8845000000000001,0.12,90.96,8.90,87.73,0.054400000000000004,2.25,90.96,7.89,4.49,0.1042,2.25,11.81,11.61,6.74
2022,94,Guainía,16612,67.60,0.6759999999999999,52.02,67.74,33.86,10.26,0.7776000000000001,80.42,100.21,68.33,37.32,0.0,,0.0708,6.62,5.68,10.16,6.25,0.7920999999999999,1.23,77.94,10.16,87.74,0.1371,7.19,77.94,14.13,6.01,0.13019999999999998,7.19,14.78,13.30,4.95
2022,95,Guaviare,22538,80.14,0.8012999999999999,45.74,73.53,64.47,32.05,0.9571,77.08,100.13,103.68,77.93,0.0,,0.036699999999999997,5.62,2.69,4.87,2.86,0.8741,1.92,89.06,4.87,91.05,0.0892,1.08,89.06,12.17,6.09,0.0839,1.08,8.77,10.62,4.06
2022,97,Vaupés,15585,55.51,0.5550999999999999,37.19,55.93,34.30,13.69,0.6601,52.13,79.15,64.07,43.92,0.0,,0.0472,4.43,2.96,7.26,5.94,0.9254000000000001,0.00,94.25,7.26,92.66,0.0274,1.97,94.25,3.58,1.40,0.0926,1.97,11.73,8.09,4.20
2022,99,Vichada,33949,66.99,0.6698000000000001,48.58,76.02,28.91,11.58,0.7403,62.88,110.48,52.61,29.55,0.0,,0.0658,5.15,6.38,7.65,6.11,0.7629,0.12,72.05,7.65,87.35,0.1714,0.36,72.05,12.73,6.54,0.1424,0.36,18.03,10.31,5.19
2023,5,Antioquia,1131546,92.07,0.9189,72.25,88.03,79.26,53.34,1.0261,89.95,102.07,110.57,94.34,0.0,,0.0483,4.05,4.09,6.33,3.75,0.8669,0.23,89.38,6.33,89.77,0.08470000000000001,1.94,89.38,13.34,6.49,0.0969,1.94,9.54,13.52,4.23
2023,8,Atlántico,545813,94.06,0.9362999999999999,65.86,89.59,79.14,55.3,1.0234999999999999,93.27,105.68,102.34,98.45,0.0,,0.023399999999999997,3.34,2.38,2.41,1.43,0.9118,0.73,91.96,2.41,94.02,0.06480000000000001,6.99,91.96,9.45,4.55,0.0698,6.99,7.92,7.45,2.27
2023,11,"Bogotá, D.C.",1141573,92.9,0.924,61.43,86.97,86.48,64.42,1.0088,75.17,97.91,108.19,107.3,0.0,,0.0282,3.24,2.69,3.17,2.16,0.894,0.37,91.87,3.17,91.35,0.07780000000000001,1.66,91.87,12.57,6.5,0.0755,1.66,7.11,10.98,3.2
2023,13,Bolívar,464501,99.62,0.9952,68.84,95.92,83.02,52.04,1.1253,106.48,116.59,114.77,100.76,0.0,,0.035699999999999996,4.78,2.97,4.26,3.03,0.8941,0.38,91.23,4.26,90.52,0.0702,6.51,91.23,10.5,6.45,0.09269999999999999,6.51,10.08,10.82,3.69
2023,15,Boyacá,233865,91.98,0.9192,71.42,87.74,84.8,60.34,1.0085,89.65,98.19,108.63,96.92,0.0,,0.024300000000000002,2.31,1.6,3.36,2.38,0.9070999999999999,0.32,94.15,3.36,92.22,0.06860000000000001,2.02,94.15,11.47,5.39,0.08,2.02,6.72,12.1,4.05
2023,17,Caldas,159795,80.81,0.8069,61.48,76.54,71.96,51.44,0.9011,77.43,87.73,96.89,88.67,0.0,,0.0335,3.05,2.54,4.55,2.89,0.8922,0.59,92.06,4.55,91.45,0.0742,2.57,92.06,11.87,5.66,0.0866,2.57,8.15,12.52,3.75
2023,18,Caquetá,97237,83.22,0.8318000000000001,58.15,83.62,64.82,33.39,0.9301999999999999,88.01,104.59,91.78,69.17,0.0,,0.0689,6.3,5.84,8.97,5.7,0.8631,0.3,87.9,8.97,89.4,0.068,4.62,87.9,9.75,4.91,0.11359999999999999,4.62,13.1,12.66,3.55
2023,19,Cauca,294377,84.68,0.8465,57.47,84.5,69.65,42.26,0.9632,91.59,102.28,97.58,81.8,0.0,,0.0359,3.29,2.14,5.5,4.07,0.8929,0.74,91.47,5.5,90.44,0.0712,4.52,91.47,10.25,5.49,0.0922,4.52,9.89,11.2,4.36
2023,20,Cesar,310910,86.89,0.867,59.02,83.87,70.46,40.88,0.9569,92.98,104.26,95.72,74.98,0.0,,0.0479,5.8,4.12,5.94,3.33,0.8734000000000001,0.54,89.69,5.94,89.75,0.0787,5.52,89.69,12.16,6.92,0.0953,5.52,10.34,11.13,4.04
2023,23,Córdoba,391239,88.88,0.888,52.74,82.46,75.79,50.38,0.9954999999999999,95.2,100.49,104.08,90.29,0.0,,0.0352,5.34,2.11,4.77,3.68,0.8856,0.6,91.22,4.77,88.83,0.07919999999999999,7.75,91.22,11.26,7.48,0.1052,7.75,10.77,12.75,5.45
2023,25,Cundinamarca,598065,93.59,0.9331999999999999,62.91,88.71,85.25,56.55,1.0173999999999999,87.56,100.98,110.34,93.71,0.0,,0.0377,4.49,3.03,4.83,2.87,0.8962,0.48,92.79,4.83,91.73,0.0661,4.09,92.79,11.05,5.4,0.08289999999999999,4.09,7.09,12.23,3.58
2023,27,Chocó,147698,84.91,0.8491,55.21,86.07,61.03,29.6,1.0301,94.5,112.8,103.39,81.78,0.0,,0.0232,1.8,2.01,2.99,2.07,0.8924,0.26,89.34,2.99,92.29,0.08439999999999999,2.28,89.34,10.89,5.65,0.1059,2.28,12.95,11.33,3.19
2023,41,Huila,248849,90.52,0.9041,66.32,92.33,76.24,48.09,0.9953,93.21,106.4,101.2,81.77,0.0,,0.045700000000000005,3.55,2.87,7.31,4.18,0.8748999999999999,0.03,91.69,7.31,88.39,0.0794,1.41,91.69,13.5,7.43,0.0843,1.41,8.5,11.38,4.44
2023,44,La Guajira,266038,98.96,0.9891,83.52,100.85,60.98,29.96,1.0945,120.86,135.01,94.89,63.35,0.0,,0.0329,3.23,3.09,3.92,2.45,0.8712000000000001,1.55,87.29,3.92,90.76,0.0959,8.28,87.29,12.96,6.8,0.1292,8.28,14.62,13.48,4.54
2023,47,Magdalena,326763,95.34,0.9508,65.05,89.42,74.21,43.79,1.1408,112.14,122.95,113.25,94.84,0.0,,0.038599999999999995,4.52,3.55,4.23,3.47,0.9097,1.33,92.14,4.23,92.29,0.051699999999999996,14.68,92.14,7.47,4.23,0.10400000000000001,14.68,11.57,9.96,4.16
2023,50,Meta,221701,92.43,0.9237000000000001,68.01,90.39,77.81,49.52,1.0433,92.8,107.8,104.2,101.59,0.0,,0.0467,4.79,3.95,6.11,3.13,0.8745,0.22,90.05,6.11,90.25,0.0788,3.31,90.05,12.39,6.62,0.0969,3.31,10,12.62,3.74
2023,52,Nariño,306503,78.28,0.7824,55.45,73.86,64.71,42.43,0.8937,74.61,91.53,94.36,81.53,0.0,,0.0212,1.49,1.56,3.01,1.98,0.9275,0.19,94.18,3.01,93.95,0.0513,3.68,94.18,7.67,4.07,0.09939999999999999,3.68,10.99,12.19,3.83
2023,54,Norte de Santander,329874,91.17,0.9111,68.85,88.68,75.55,49.14,1.0116,96.25,105.19,100.27,95.07,0.0,,0.0479,5.47,4.36,5.69,3.48,0.8673000000000001,0.44,89.26,5.69,88.58,0.0849,2.56,89.26,13.56,7.94,0.0819,2.56,8.84,10.09,4.09
2023,63,Quindio,82112,92.78,0.9273,72.03,89.71,81.61,58.3,1.0167,94.85,103.64,106.3,91.29,0.0,,0.0552,5.31,4.34,7.26,4.98,0.8642,0.3,90.04,7.26,88.25,0.0805,1.82,90.04,13.33,6.78,0.0809,1.82,7.39,12.2,3.71
2023,66,Risaralda,155482,95.87,0.9561,67.33,91.41,82.7,56.77,1.0759,94.7,107.43,113.72,102.15,0.0,,0.055999999999999994,6.62,4.64,7.12,4.26,0.8769,0.31,90.85,7.12,90.36,0.06709999999999999,3.49,90.85,11.25,5.38,0.08439999999999999,3.49,7.59,12.28,3.97
2023,68,Santander,405256,95.8,0.9564,71.27,92.98,83.4,56.02,1.0585,98.75,105.96,108.81,103.12,0.0,,0.042,4.71,3.4,5.45,3.23,0.8814,0.33,91.82,5.45,89.85,0.0765,2.95,91.82,12.95,6.92,0.0799,2.95,7.32,11.34,4.07
2023,70,Sucre,203607,92.5,0.9244,69.29,89.16,76.35,47.45,1.0468000000000002,121.3,107.72,105.6,87.74,0.0,,0.0304,3.55,2.19,4.08,2.8,0.8835999999999999,0.22,91.13,4.08,88.42,0.0859,17.01,91.13,13.22,8.78,0.11560000000000001,17.01,11.44,12.57,5.19
2023,73,Tolima,239730,99.13,0.9904000000000001,76.38,98.24,83.94,54.77,1.0966,108.88,114.29,112.83,93.56,0.0,,0.042,3.93,3.4,5.53,3.44,0.8933,0.49,91.72,5.53,91.28,0.0647,4.21,91.72,10.13,5.28,0.0861,4.21,9.19,10.89,3.31
2023,76,Valle del Cauca,842813,78.09,0.779,58.61,74.78,66.48,46.35,0.8708,77.83,87.47,90.27,84.24,0.0,,0.052199999999999996,5.51,4.64,6.42,3.81,0.8634999999999999,0.84,88.92,6.42,89.19,0.0843,5.19,88.92,12.93,7,0.0908,5.19,9.01,11.93,4.03
2023,81,Arauca,67389,90.96,0.9092,67.15,88.05,69.82,41.2,1.0271,101.43,110.43,101.13,86.07,0.0,,0.0454,4.33,4.38,5.25,3.29,0.8828,0.63,89.23,5.25,90.63,0.0718,5.81,89.23,10.68,6.08,0.09720000000000001,5.81,11.09,10.73,3.42
2023,85,Casanare,96200,92.81,0.9279000000000001,71.52,91.28,79.47,51.04,1.0156,90.46,104.27,108.22,86.85,0.0,,0.0384,3.62,3.23,5.01,2.97,0.8904000000000001,0.14,91.67,5.01,91.26,0.0712,1.76,91.67,11.77,5.77,0.0793,1.76,7.75,11.12,3.5
2023,86,Putumayo,81178,82,0.8198000000000001,54.81,80.23,66.8,39.77,0.9167000000000001,89.54,96.47,94.49,75.34,0.0,,0.0572,5.36,4.36,7.95,4.87,0.8704999999999999,0.57,90.38,7.95,89.09,0.0723,3.05,90.38,11.93,6.04,0.09820000000000001,3.05,9.82,12.99,5.48
2023,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",10783,96,0.9597,79.68,94.02,85.35,54.06,1.0155,93.09,106.07,107.78,81.38,0.0,,0.0305,2.72,2.09,4.24,3.33,0.8913,0,92.24,4.24,90.49,0.0781,2.04,92.24,12.71,6.18,0.113,2.04,9.25,17.09,7.71
2023,91,Amazonas,23247,75.76,0.7574,49.26,77.16,54.13,26.44,0.8704000000000001,86.12,98.4,84.37,63.81,0.0,,0.0501,5.31,3.26,6.77,7.79,0.8813,0.19,90.58,6.77,85.21,0.06860000000000001,4.72,90.58,9.66,7,0.1371,4.72,15.79,15.59,5.11
2023,94,Guainía,16704,71.61,0.7155,62.35,70.2,36.75,10.67,0.8253,88.81,106.59,70.16,42.85,0.0,,0.0603,5.7,4.92,8.79,4.3,0.8106,0.94,80.41,8.79,87.74,0.1291,5.96,80.41,14.54,7.97,0.15689999999999998,5.96,19.12,14.73,5.24
2023,95,Guaviare,22896,77.56,0.7755,47.57,71.33,62.25,33.69,0.9307,81.04,98.16,97.94,76.33,0.0,,0.0562,7.97,4.91,6.79,3.39,0.8528,0.5,87.66,6.79,91.1,0.0911,6.76,87.66,14.81,5.51,0.10779999999999999,6.76,11.75,12.91,2.18
2023,97,Vaupés,15476,55.17,0.5517,39.85,53.78,37.09,13.85,0.6542,60.91,76.32,64.17,43.7,0.0,,0.0438,2.13,2.61,6.92,6.58,0.9095,0.43,93.98,6.92,89.26,0.0467,8.66,93.98,7.64,4.16,0.1656,8.66,21.41,13.72,6.81
2023,99,Vichada,33816,67.63,0.6762999999999999,51.88,75.84,29.65,11.24,0.7536,73.28,110.28,54.48,30.22,0.0,,0.068,5.84,6.78,7.73,4.54,0.7861,0.05,75.32,7.73,89.42,0.1459,0.68,75.32,12.8,6.05,0.17370000000000002,0.68,22.77,11.74,5.29
2024,5,Antioquia,1128314,90.02,0.8985,68.83,87.32,77.04,52.81,0.9998999999999999,86.03,100.84,106.3,92.12,0.0,,0.0378,3.35,3.07,5.1,2.94,0.8895000000000001,0.16,91.58,5.1,91.26,0.0727,1.9,91.58,11.75,5.8,0.0926,1.9,8.78,13.31,4.19
2024,8,Atlántico,545098,92.66,0.9231,65.02,88.47,77.31,57.48,1.0063,91.61,104.13,99.47,98.48,0.0,,0.0217,3.16,2.26,2.24,1.17,0.9239,0.56,93.19,2.24,95.34,0.054400000000000004,6.32,93.19,8.32,3.49,0.0675,6.32,7.16,7.95,2.39
